ano,estado,tipo,tipo2,quantidade
2002,DISTRITO FEDERAL,Cédulas - 1a. família,20,160
2002,DISTRITO FEDERAL,Cédulas - 1a. família,50,4533
2002,DISTRITO FEDERAL,Cédulas - 1a. família,100,34
2002,ESPÍRITO SANTO,Cédulas - 1a. família,5,103
2002,ESPÍRITO SANTO,Cédulas - 1a. família,10,1691
2002,ESPÍRITO SANTO,Cédulas - em polímero,10,1
2002,ESPÍRITO SANTO,Cédulas - 1a. família,20,75
2002,ESPÍRITO SANTO,Cédulas - 1a. família,50,5291
2002,ESPÍRITO SANTO,Cédulas - 1a. família,100,12
2002,GOIÁS,Cédulas - 1a. família,1,5
2002,GOIÁS,Cédulas - 1a. família,2,18
2002,GOIÁS,Cédulas - 1a. família,5,1736
2002,GOIÁS,Cédulas - 1a. família,10,6175
2002,GOIÁS,Cédulas - em polímero,10,40
2002,GOIÁS,Cédulas - 1a. família,20,109
2002,GOIÁS,Cédulas - 1a. família,50,7344
2002,GOIÁS,Cédulas - 1a. família,100,66
2002,MARANHÃO,Cédulas - 1a. família,1,21
2002,MARANHÃO,Cédulas - 1a. família,2,1
2002,MARANHÃO,Cédulas - 1a. família,5,261
2002,MARANHÃO,Cédulas - 1a. família,10,1456
2002,MARANHÃO,Cédulas - em polímero,10,1
2002,MARANHÃO,Cédulas - 1a. família,20,204
2002,MARANHÃO,Cédulas - 1a. família,50,842
2002,MARANHÃO,Cédulas - 1a. família,100,16
2002,MATO GROSSO,Cédulas - 1a. família,5,153
2002,MATO GROSSO,Cédulas - 1a. família,10,622
2002,MATO GROSSO,Cédulas - em polímero,10,19
2002,MATO GROSSO,Cédulas - 1a. família,20,17
2002,MATO GROSSO,Cédulas - 1a. família,50,1104
2002,MATO GROSSO,Cédulas - 1a. família,100,45
2002,MATO GROSSO DO SUL,Cédulas - 1a. família,2,1
2002,MATO GROSSO DO SUL,Cédulas - 1a. família,5,73
2002,MATO GROSSO DO SUL,Cédulas - em polímero,10,13
2002,MATO GROSSO DO SUL,Cédulas - 1a. família,20,7
2002,MATO GROSSO DO SUL,Cédulas - 1a. família,50,2683
2002,MATO GROSSO DO SUL,Cédulas - 1a. família,100,28
2002,MINAS GERAIS,Cédulas - 1a. família,1,13
2002,MINAS GERAIS,Cédulas - 1a. família,2,38
2002,MINAS GERAIS,Cédulas - 1a. família,5,3488
2002,MINAS GERAIS,Cédulas - 1a. família,10,19606
2002,MINAS GERAIS,Cédulas - em polímero,10,70
2002,MINAS GERAIS,Cédulas - 1a. família,20,1264
2002,MINAS GERAIS,Cédulas - 1a. família,100,178
2002,NAO INFORMADO,Cédulas - 1a. família,10,14
2002,NAO INFORMADO,Cédulas - 1a. família,50,7
2002,PARÁ,Cédulas - 1a. família,1,14
2002,PARÁ,Cédulas - 1a. família,2,11
2002,PARÁ,Cédulas - 1a. família,5,584
2002,PARÁ,Cédulas - 1a. família,10,2109
2002,PARÁ,Cédulas - em polímero,10,9
2002,PARÁ,Cédulas - 1a. família,20,286
2002,PARÁ,Cédulas - 1a. família,50,2169
2002,PARÁ,Cédulas - 1a. família,100,57
2002,PARAÍBA,Cédulas - 1a. família,2,2
2002,PARAÍBA,Cédulas - 1a. família,5,158
2002,PARAÍBA,Cédulas - 1a. família,10,718
2002,PARAÍBA,Cédulas - em polímero,10,5
2002,PARAÍBA,Cédulas - 1a. família,20,43
2002,PARAÍBA,Cédulas - 1a. família,50,1229
2002,PARAÍBA,Cédulas - 1a. família,100,7
2002,PARANÁ,Cédulas - 1a. família,1,7
2002,PARANÁ,Cédulas - 1a. família,2,66
2002,PARANÁ,Cédulas - 1a. família,5,2663
2002,PARANÁ,Cédulas - em polímero,10,64
2002,PARANÁ,Cédulas - 1a. família,20,910
2002,PARANÁ,Cédulas - 1a. família,50,6697
2002,PARANÁ,Cédulas - 1a. família,100,140
2002,PERNAMBUCO,Cédulas - 1a. família,1,256
2002,PERNAMBUCO,Cédulas - 1a. família,2,5
2002,PERNAMBUCO,Cédulas - 1a. família,10,9469
2002,PERNAMBUCO,Cédulas - em polímero,10,19
2002,PERNAMBUCO,Cédulas - 1a. família,20,77
2002,PERNAMBUCO,Cédulas - 1a. família,50,6675
2002,PERNAMBUCO,Cédulas - 1a. família,100,35
2002,PIAUÍ,Cédulas - 1a. família,2,1
2002,PIAUÍ,Cédulas - 1a. família,5,159
2002,PIAUÍ,Cédulas - 1a. família,10,1323
2002,PIAUÍ,Cédulas - em polímero,10,17
2002,PIAUÍ,Cédulas - 1a. família,20,28
2002,PIAUÍ,Cédulas - 1a. família,50,884
2002,PIAUÍ,Cédulas - 1a. família,100,9
2002,RIO DE JANEIRO,Cédulas - 1a. família,1,13
2002,RIO DE JANEIRO,Cédulas - 1a. família,2,46
2002,RIO DE JANEIRO,Cédulas - 1a. família,5,2843
2002,RIO DE JANEIRO,Cédulas - 1a. família,10,13901
2002,RIO DE JANEIRO,Cédulas - em polímero,10,293
2002,RIO DE JANEIRO,Cédulas - 1a. família,20,982
2002,RIO DE JANEIRO,Cédulas - 1a. família,50,22307
2002,RIO DE JANEIRO,Cédulas - 1a. família,100,84
2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,1,1
2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,5,229
2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,10,1148
2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,20,49
2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,50,797
2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,100,59
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,1,27
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,2,343
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,5,1621
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,10,14089
2002,RIO GRANDE DO SUL,Cédulas - em polímero,10,22
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,20,1185
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,50,15258
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,100,213
2002,RONDÔNIA,Cédulas - 1a. família,5,18
2002,RONDÔNIA,Cédulas - 1a. família,10,322
2002,RONDÔNIA,Cédulas - em polímero,10,4
2002,RONDÔNIA,Cédulas - 1a. família,20,2
2002,RONDÔNIA,Cédulas - 1a. família,50,863
2002,RONDÔNIA,Cédulas - 1a. família,100,42
2002,RORAIMA,Cédulas - 1a. família,5,14
2002,RORAIMA,Cédulas - 1a. família,10,10
2002,RORAIMA,Cédulas - 1a. família,50,13
2002,RORAIMA,Cédulas - 1a. família,100,6
2002,SANTA CATARINA,Cédulas - 1a. família,1,1
2002,SANTA CATARINA,Cédulas - 1a. família,2,12
2002,SANTA CATARINA,Cédulas - 1a. família,5,276
2002,SANTA CATARINA,Cédulas - em polímero,10,10
2002,SANTA CATARINA,Cédulas - 1a. família,20,105
2002,SANTA CATARINA,Cédulas - 1a. família,50,5462
2002,SANTA CATARINA,Cédulas - 1a. família,100,40
2002,SÃO PAULO,Cédulas - 1a. família,1,27
2002,SÃO PAULO,Cédulas - 1a. família,2,98
2002,SÃO PAULO,Cédulas - 1a. família,5,7779
2002,SÃO PAULO,Cédulas - 1a. família,10,73519
2002,SÃO PAULO,Cédulas - em polímero,10,338
2002,SÃO PAULO,Cédulas - 1a. família,20,4017
2002,SÃO PAULO,Cédulas - 1a. família,50,63412
2002,SÃO PAULO,Cédulas - 1a. família,100,419
2002,SERGIPE,Cédulas - 1a. família,1,1
2002,SERGIPE,Cédulas - 1a. família,2,4
2002,SERGIPE,Cédulas - 1a. família,5,158
2002,SERGIPE,Cédulas - 1a. família,10,842
2002,SERGIPE,Cédulas - em polímero,10,5
2002,SERGIPE,Cédulas - 1a. família,20,44
2002,SERGIPE,Cédulas - 1a. família,50,816
2002,SERGIPE,Cédulas - 1a. família,100,2
2002,TOCANTINS,Cédulas - 1a. família,2,1
2002,TOCANTINS,Cédulas - 1a. família,5,86
2002,TOCANTINS,Cédulas - 1a. família,10,404
2002,TOCANTINS,Cédulas - 1a. família,20,109
2002,TOCANTINS,Cédulas - 1a. família,50,995
2002,TOCANTINS,Cédulas - 1a. família,100,9
2003,ACRE,Cédulas - 1a. família,5,2
2003,ACRE,Cédulas - 1a. família,10,19
2003,ACRE,Cédulas - em polímero,10,2
2003,ACRE,Cédulas - 1a. família,20,14
2003,ACRE,Cédulas - 1a. família,50,103
2003,ACRE,Cédulas - 1a. família,100,11
2003,ALAGOAS,Cédulas - 1a. família,5,176
2003,ALAGOAS,Cédulas - 1a. família,10,297
2003,ALAGOAS,Cédulas - em polímero,10,1
2003,ALAGOAS,Cédulas - 1a. família,20,722
2003,ALAGOAS,Cédulas - 1a. família,50,823
2003,ALAGOAS,Cédulas - 1a. família,100,13
2003,AMAPÁ,Cédulas - 1a. família,5,5
2003,AMAPÁ,Cédulas - 1a. família,10,66
2003,AMAPÁ,Cédulas - 1a. família,20,2
2003,AMAPÁ,Cédulas - 1a. família,50,130
2003,AMAPÁ,Cédulas - 1a. família,100,1
2003,AMAZONAS,Cédulas - 1a. família,2,5
2003,AMAZONAS,Cédulas - 1a. família,5,201
2003,AMAZONAS,Cédulas - 1a. família,10,146
2003,AMAZONAS,Cédulas - 1a. família,20,28
2003,AMAZONAS,Cédulas - 1a. família,50,308
2003,AMAZONAS,Cédulas - 1a. família,100,287
2003,BAHIA,Cédulas - 1a. família,1,1
2003,BAHIA,Cédulas - 1a. família,2,37
2003,BAHIA,Cédulas - 1a. família,5,5244
2003,BAHIA,Cédulas - 1a. família,10,8843
2003,BAHIA,Cédulas - em polímero,10,42
2003,BAHIA,Cédulas - 1a. família,20,1788
2003,BAHIA,Cédulas - 1a. família,50,9046
2003,BAHIA,Cédulas - 1a. família,100,41
2003,CEARÁ,Cédulas - 1a. família,1,1
2003,CEARÁ,Cédulas - 1a. família,2,10
2003,CEARÁ,Cédulas - 1a. família,5,320
2003,CEARÁ,Cédulas - 1a. família,10,3579
2003,CEARÁ,Cédulas - em polímero,10,137
2003,CEARÁ,Cédulas - 1a. família,20,869
2003,CEARÁ,Cédulas - 1a. família,50,3224
2003,CEARÁ,Cédulas - 1a. família,100,9
2003,DISTRITO FEDERAL,Cédulas - 1a. família,1,2
2003,DISTRITO FEDERAL,Cédulas - 1a. família,2,21
2003,DISTRITO FEDERAL,Cédulas - 1a. família,5,4292
2003,DISTRITO FEDERAL,Cédulas - 1a. família,10,1831
2003,DISTRITO FEDERAL,Cédulas - em polímero,10,8
2003,DISTRITO FEDERAL,Cédulas - 1a. família,50,5934
2003,DISTRITO FEDERAL,Cédulas - 1a. família,100,39
2003,ESPÍRITO SANTO,Cédulas - 1a. família,1,10
2003,ESPÍRITO SANTO,Cédulas - 1a. família,2,7
2003,ESPÍRITO SANTO,Cédulas - 1a. família,5,2225
2003,ESPÍRITO SANTO,Cédulas - 1a. família,10,3354
2003,ESPÍRITO SANTO,Cédulas - em polímero,10,4
2003,ESPÍRITO SANTO,Cédulas - 1a. família,20,224
2003,ESPÍRITO SANTO,Cédulas - 1a. família,50,6335
2003,ESPÍRITO SANTO,Cédulas - 1a. família,100,5
2003,GOIÁS,Cédulas - 1a. família,1,18
2003,GOIÁS,Cédulas - 1a. família,2,19
2003,GOIÁS,Cédulas - 1a. família,5,8473
2003,GOIÁS,Cédulas - 1a. família,10,1522
2003,GOIÁS,Cédulas - em polímero,10,15
2003,GOIÁS,Cédulas - 1a. família,20,875
2003,GOIÁS,Cédulas - 1a. família,50,7951
2003,GOIÁS,Cédulas - 1a. família,100,79
2003,MARANHÃO,Cédulas - 1a. família,2,3
2003,MARANHÃO,Cédulas - 1a. família,5,442
2003,MARANHÃO,Cédulas - 1a. família,10,813
2003,MARANHÃO,Cédulas - em polímero,10,45
2003,MARANHÃO,Cédulas - 1a. família,20,327
2003,MARANHÃO,Cédulas - 1a. família,50,1096
2003,MARANHÃO,Cédulas - 1a. família,100,55
2003,MATO GROSSO,Cédulas - 1a. família,5,712
2003,MATO GROSSO,Cédulas - 1a. família,10,530
2003,MATO GROSSO,Cédulas - em polímero,10,6
2003,MATO GROSSO,Cédulas - 1a. família,20,195
2003,MATO GROSSO,Cédulas - 1a. família,50,1543
2003,MATO GROSSO,Cédulas - 1a. família,100,44
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,1,2
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,2,1
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,5,79
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,10,1768
2003,MATO GROSSO DO SUL,Cédulas - em polímero,10,11
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,20,78
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,50,5617
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,100,37
2003,MINAS GERAIS,Cédulas - 1a. família,1,25
2003,MINAS GERAIS,Cédulas - 1a. família,2,83
2003,MINAS GERAIS,Cédulas - 1a. família,5,11506
2003,MINAS GERAIS,Cédulas - 1a. família,10,12973
2003,MINAS GERAIS,Cédulas - em polímero,10,57
2003,MINAS GERAIS,Cédulas - 1a. família,20,6885
2003,MINAS GERAIS,Cédulas - 1a. família,50,33785
2003,MINAS GERAIS,Cédulas - 1a. família,100,210
2003,NAO INFORMADO,Cédulas - 1a. família,5,3
2003,NAO INFORMADO,Cédulas - 1a. família,20,1
2003,NAO INFORMADO,Cédulas - 1a. família,50,1
2003,PARÁ,Cédulas - 1a. família,1,1
2003,PARÁ,Cédulas - 1a. família,2,15
2003,PARÁ,Cédulas - 1a. família,5,1158
2003,PARÁ,Cédulas - 1a. família,10,1487
2003,PARÁ,Cédulas - em polímero,10,6
2003,PARÁ,Cédulas - 1a. família,20,481
2003,PARÁ,Cédulas - 1a. família,50,1864
2003,PARÁ,Cédulas - 1a. família,100,145
2003,PARAÍBA,Cédulas - 1a. família,2,9
2003,PARAÍBA,Cédulas - 1a. família,5,289
2003,PARAÍBA,Cédulas - 1a. família,10,934
2003,PARAÍBA,Cédulas - em polímero,10,2
2003,PARAÍBA,Cédulas - 1a. família,20,304
2003,PARAÍBA,Cédulas - 1a. família,50,1164
2003,PARAÍBA,Cédulas - 1a. família,100,23
2003,PARANÁ,Cédulas - 1a. família,1,7
2003,PARANÁ,Cédulas - 1a. família,2,47
2003,PARANÁ,Cédulas - 1a. família,5,1918
2003,PARANÁ,Cédulas - 1a. família,10,9645
2003,PARANÁ,Cédulas - em polímero,10,1159
2003,PARANÁ,Cédulas - 1a. família,20,3273
2003,PARANÁ,Cédulas - 1a. família,50,26422
2003,PARANÁ,Cédulas - 1a. família,100,123
2003,PERNAMBUCO,Cédulas - 1a. família,1,107
2003,PERNAMBUCO,Cédulas - 1a. família,2,132
2003,PERNAMBUCO,Cédulas - 1a. família,5,4152
2003,PERNAMBUCO,Cédulas - em polímero,10,23
2003,PERNAMBUCO,Cédulas - 1a. família,20,2556
2003,PERNAMBUCO,Cédulas - 1a. família,50,8031
2003,PERNAMBUCO,Cédulas - 1a. família,100,69
2003,PIAUÍ,Cédulas - 1a. família,2,2
2003,PIAUÍ,Cédulas - 1a. família,5,419
2003,PIAUÍ,Cédulas - 1a. família,10,463
2003,PIAUÍ,Cédulas - em polímero,10,144
2003,PIAUÍ,Cédulas - 1a. família,20,300
2003,PIAUÍ,Cédulas - 1a. família,50,1188
2003,PIAUÍ,Cédulas - 1a. família,100,12
2003,RIO DE JANEIRO,Cédulas - 1a. família,1,11
2003,RIO DE JANEIRO,Cédulas - 1a. família,2,81
2003,RIO DE JANEIRO,Cédulas - 1a. família,5,2978
2003,RIO DE JANEIRO,Cédulas - 1a. família,10,19295
2003,RIO DE JANEIRO,Cédulas - em polímero,10,141
2003,RIO DE JANEIRO,Cédulas - 1a. família,20,5954
2003,RIO DE JANEIRO,Cédulas - 1a. família,50,48545
2003,RIO DE JANEIRO,Cédulas - 1a. família,100,160
2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,5,967
2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,10,2258
2003,RIO GRANDE DO NORTE,Cédulas - em polímero,10,6
2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,20,317
2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,50,726
2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,100,129
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,1,27
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,2,362
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,5,2837
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,10,8643
2003,RIO GRANDE DO SUL,Cédulas - em polímero,10,29
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,20,1134
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,100,95
2003,RONDÔNIA,Cédulas - 1a. família,5,60
2003,RONDÔNIA,Cédulas - 1a. família,10,430
2003,RONDÔNIA,Cédulas - em polímero,10,19
2003,RONDÔNIA,Cédulas - 1a. família,20,120
2003,RONDÔNIA,Cédulas - 1a. família,50,949
2003,RONDÔNIA,Cédulas - 1a. família,100,75
2003,RORAIMA,Cédulas - 1a. família,10,7
2003,RORAIMA,Cédulas - 1a. família,20,2
2003,RORAIMA,Cédulas - 1a. família,50,147
2003,RORAIMA,Cédulas - 1a. família,100,5
2003,SANTA CATARINA,Cédulas - 1a. família,1,1
2003,SANTA CATARINA,Cédulas - 1a. família,2,11
2003,SANTA CATARINA,Cédulas - 1a. família,5,438
2003,SANTA CATARINA,Cédulas - 1a. família,10,3236
2003,SANTA CATARINA,Cédulas - em polímero,10,24
2003,SANTA CATARINA,Cédulas - 1a. família,20,1207
2003,SANTA CATARINA,Cédulas - 1a. família,50,11373
2003,SANTA CATARINA,Cédulas - 1a. família,100,49
2003,SÃO PAULO,Cédulas - 1a. família,1,41
2003,SÃO PAULO,Cédulas - 1a. família,2,70
2003,SÃO PAULO,Cédulas - 1a. família,10,46284
2003,SÃO PAULO,Cédulas - em polímero,10,974
2003,SÃO PAULO,Cédulas - 1a. família,50,103455
2003,SÃO PAULO,Cédulas - 1a. família,100,1017
2003,SERGIPE,Cédulas - 1a. família,2,62
2003,SERGIPE,Cédulas - 1a. família,5,966
2003,SERGIPE,Cédulas - 1a. família,10,599
2003,SERGIPE,Cédulas - em polímero,10,2
2003,SERGIPE,Cédulas - 1a. família,20,229
2003,SERGIPE,Cédulas - 1a. família,50,1056
2003,SERGIPE,Cédulas - 1a. família,100,3
2003,TOCANTINS,Cédulas - 1a. família,2,1
2003,TOCANTINS,Cédulas - 1a. família,5,677
2003,TOCANTINS,Cédulas - 1a. família,10,92
2003,TOCANTINS,Cédulas - 1a. família,20,109
2003,TOCANTINS,Cédulas - 1a. família,50,822
2003,TOCANTINS,Cédulas - 1a. família,100,4
2004,ACRE,Cédulas - 1a. família,5,1
2004,ACRE,Cédulas - 1a. família,10,53
2004,ACRE,Cédulas - 1a. família,20,6
2004,ACRE,Cédulas - 1a. família,50,66
2004,ACRE,Cédulas - 1a. família,100,14
2004,ALAGOAS,Cédulas - 1a. família,2,3
2004,ALAGOAS,Cédulas - 1a. família,5,71
2004,ALAGOAS,Cédulas - 1a. família,10,219
2004,ALAGOAS,Cédulas - 1a. família,20,693
2004,ALAGOAS,Cédulas - 1a. família,50,1647
2004,ALAGOAS,Cédulas - 1a. família,100,6
2004,AMAPÁ,Cédulas - 1a. família,5,6
2004,AMAPÁ,Cédulas - 1a. família,10,35
2004,AMAPÁ,Cédulas - em polímero,10,1
2004,AMAPÁ,Cédulas - 1a. família,20,62
2004,AMAPÁ,Cédulas - 1a. família,50,69
2004,AMAPÁ,Cédulas - 1a. família,100,1
2004,AMAZONAS,Cédulas - 1a. família,2,5
2004,AMAZONAS,Cédulas - 1a. família,5,34
2004,AMAZONAS,Cédulas - 1a. família,10,374
2004,AMAZONAS,Cédulas - em polímero,10,160
2004,AMAZONAS,Cédulas - 1a. família,20,27
2004,AMAZONAS,Cédulas - 1a. família,50,284
2004,AMAZONAS,Cédulas - 1a. família,100,105
2004,BAHIA,Cédulas - 1a. família,1,5
2004,BAHIA,Cédulas - 1a. família,2,10
2004,BAHIA,Cédulas - 1a. família,5,1467
2004,BAHIA,Cédulas - 1a. família,10,2842
2004,BAHIA,Cédulas - em polímero,10,92
2004,BAHIA,Cédulas - 1a. família,20,2683
2004,BAHIA,Cédulas - 1a. família,100,20
2004,CEARÁ,Cédulas - 1a. família,1,1
2004,CEARÁ,Cédulas - 1a. família,2,4
2004,CEARÁ,Cédulas - 1a. família,5,123
2004,CEARÁ,Cédulas - em polímero,10,134
2004,CEARÁ,Cédulas - 1a. família,20,905
2004,CEARÁ,Cédulas - 1a. família,50,4179
2004,CEARÁ,Cédulas - 1a. família,100,12
2004,DISTRITO FEDERAL,Cédulas - 1a. família,1,2
2004,DISTRITO FEDERAL,Cédulas - 1a. família,2,16
2004,DISTRITO FEDERAL,Cédulas - 1a. família,5,2823
2004,DISTRITO FEDERAL,Cédulas - 1a. família,10,5865
2004,DISTRITO FEDERAL,Cédulas - em polímero,10,241
2004,DISTRITO FEDERAL,Cédulas - 1a. família,20,1781
2004,DISTRITO FEDERAL,Cédulas - 1a. família,50,9529
2004,DISTRITO FEDERAL,Cédulas - 1a. família,100,40
2004,ESPÍRITO SANTO,Cédulas - 1a. família,1,6
2004,ESPÍRITO SANTO,Cédulas - 1a. família,2,6
2004,ESPÍRITO SANTO,Cédulas - 1a. família,5,1108
2004,ESPÍRITO SANTO,Cédulas - 1a. família,10,647
2004,ESPÍRITO SANTO,Cédulas - em polímero,10,2
2004,ESPÍRITO SANTO,Cédulas - 1a. família,20,459
2004,ESPÍRITO SANTO,Cédulas - 1a. família,50,1762
2004,ESPÍRITO SANTO,Cédulas - 1a. família,100,6
2004,GOIÁS,Cédulas - 1a. família,1,6
2004,GOIÁS,Cédulas - 1a. família,2,40
2004,GOIÁS,Cédulas - 1a. família,5,2412
2004,GOIÁS,Cédulas - 1a. família,10,3295
2004,GOIÁS,Cédulas - em polímero,10,101
2004,GOIÁS,Cédulas - 1a. família,20,2011
2004,GOIÁS,Cédulas - 1a. família,100,73
2004,MARANHÃO,Cédulas - 1a. família,1,1
2004,MARANHÃO,Cédulas - 1a. família,2,3
2004,MARANHÃO,Cédulas - 1a. família,5,451
2004,MARANHÃO,Cédulas - 1a. família,10,354
2004,MARANHÃO,Cédulas - em polímero,10,31
2004,MARANHÃO,Cédulas - 1a. família,20,280
2004,MARANHÃO,Cédulas - 1a. família,50,2164
2004,MARANHÃO,Cédulas - 1a. família,100,4
2004,MATO GROSSO,Cédulas - 1a. família,1,1
2004,MATO GROSSO,Cédulas - 1a. família,2,2
2004,MATO GROSSO,Cédulas - 1a. família,5,284
2004,MATO GROSSO,Cédulas - 1a. família,10,406
2004,MATO GROSSO,Cédulas - em polímero,10,9
2004,MATO GROSSO,Cédulas - 1a. família,20,123
2004,MATO GROSSO,Cédulas - 1a. família,50,2533
2004,MATO GROSSO,Cédulas - 1a. família,100,28
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,1,1
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,2,1
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,5,177
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,10,621
2004,MATO GROSSO DO SUL,Cédulas - em polímero,10,21
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,20,97
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,50,3351
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,100,10
2004,MINAS GERAIS,Cédulas - 1a. família,1,30
2004,MINAS GERAIS,Cédulas - 1a. família,2,64
2004,MINAS GERAIS,Cédulas - 1a. família,5,4945
2004,MINAS GERAIS,Cédulas - 1a. família,10,10156
2004,MINAS GERAIS,Cédulas - em polímero,10,79
2004,MINAS GERAIS,Cédulas - 1a. família,20,13696
2004,MINAS GERAIS,Cédulas - 1a. família,50,29315
2004,MINAS GERAIS,Cédulas - 1a. família,100,139
2004,NAO INFORMADO,Cédulas - 1a. família,5,2
2004,NAO INFORMADO,Cédulas - 1a. família,10,12
2004,NAO INFORMADO,Cédulas - em polímero,10,1
2004,NAO INFORMADO,Cédulas - 1a. família,20,7
2004,NAO INFORMADO,Cédulas - 1a. família,50,24
2004,PARÁ,Cédulas - 1a. família,2,3
2004,PARÁ,Cédulas - 1a. família,5,287
2004,PARÁ,Cédulas - 1a. família,10,2774
2004,PARÁ,Cédulas - em polímero,10,29
2004,PARÁ,Cédulas - 1a. família,20,332
2004,PARÁ,Cédulas - 1a. família,50,3799
2004,PARÁ,Cédulas - 1a. família,100,25
2004,PARAÍBA,Cédulas - 1a. família,1,2
2004,PARAÍBA,Cédulas - 1a. família,2,2
2004,PARAÍBA,Cédulas - 1a. família,5,115
2004,PARAÍBA,Cédulas - 1a. família,10,378
2004,PARAÍBA,Cédulas - em polímero,10,8
2004,PARAÍBA,Cédulas - 1a. família,20,519
2004,PARAÍBA,Cédulas - 1a. família,100,16
2004,PARANÁ,Cédulas - 1a. família,1,14
2004,PARANÁ,Cédulas - 1a. família,2,32
2004,PARANÁ,Cédulas - 1a. família,5,837
2004,PARANÁ,Cédulas - 1a. família,10,5283
2004,PARANÁ,Cédulas - em polímero,10,4644
2004,PARANÁ,Cédulas - 1a. família,20,1357
2004,PARANÁ,Cédulas - 1a. família,50,25521
2004,PARANÁ,Cédulas - 1a. família,100,54
2004,PERNAMBUCO,Cédulas - 1a. família,1,11
2004,PERNAMBUCO,Cédulas - 1a. família,2,286
2004,PERNAMBUCO,Cédulas - 1a. família,5,1326
2004,PERNAMBUCO,Cédulas - 1a. família,10,3219
2004,PERNAMBUCO,Cédulas - em polímero,10,99
2004,PERNAMBUCO,Cédulas - 1a. família,50,9916
2004,PERNAMBUCO,Cédulas - 1a. família,100,38
2004,PIAUÍ,Cédulas - 1a. família,2,8
2004,PIAUÍ,Cédulas - 1a. família,5,332
2004,PIAUÍ,Cédulas - 1a. família,10,439
2004,PIAUÍ,Cédulas - em polímero,10,115
2004,PIAUÍ,Cédulas - 1a. família,20,392
2004,PIAUÍ,Cédulas - 1a. família,50,1724
2004,PIAUÍ,Cédulas - 1a. família,100,7
2004,RIO DE JANEIRO,Cédulas - 1a. família,1,7
2004,RIO DE JANEIRO,Cédulas - 1a. família,2,34
2004,RIO DE JANEIRO,Cédulas - 1a. família,5,2168
2004,RIO DE JANEIRO,Cédulas - 1a. família,10,30719
2004,RIO DE JANEIRO,Cédulas - em polímero,10,102
2004,RIO DE JANEIRO,Cédulas - 1a. família,50,29015
2004,RIO DE JANEIRO,Cédulas - 1a. família,100,628
2004,RIO GRANDE DO NORTE,Cédulas - 1a. família,2,4
2004,RIO GRANDE DO NORTE,Cédulas - 1a. família,5,352
2004,RIO GRANDE DO NORTE,Cédulas - 1a. família,10,262
2004,RIO GRANDE DO NORTE,Cédulas - em polímero,10,213
2004,RIO GRANDE DO NORTE,Cédulas - 1a. família,20,254
2004,RIO GRANDE DO NORTE,Cédulas - 1a. família,50,1264
2004,RIO GRANDE DO NORTE,Cédulas - 1a. família,100,31
